% Model:              Alpha detector sapphire_3mm_YAP_0.5mm_1fourthGeom_noResults_new.mph
% Version:            COMSOL 5.4.0.388
% Date:               Aug 25 2019, 12:30
% Dimension:          3
% Nodes:              15840
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        Color
-0.28333974596215566      -0.441                   0                        0
-0.2919999999999999       -0.4460000000000001      0                        0
-0.292                    -0.4360000000000001      0                        0
-0.28333974596215544      -0.43100000000000005     0                        0
-0.2919999999999999       -0.426                   0                        0
-0.28333974596215566      -0.42100000000000004     0                        0
-0.292                    -0.41600000000000015     0                        0
-0.28333974596215566      -0.4110000000000001      0                        0
-0.04203923282291504      -0.5788593099063711      0                        0
-0.051869088679385694     -0.5787763784966649      0                        0
-0.06200000000000001      -0.5786794919243113      0                        0
-0.05661951876662649      -0.5702802278941085      0                        0
-0.11199999999999997      -0.5786794919243113      0                        0
-0.10200000000000005      -0.5786794919243113      0                        0
-0.10700000000000007      -0.570019237886467       0                        0
-0.11699999999999997      -0.570019237886467       0                        0
-0.11199999999999997      -0.5613589838486227      0                        0
-0.12199999999999996      -0.5613589838486227      0                        0
-0.10200000000000005      -0.5613589838486226      0                        0
-0.09699999999999998      -0.570019237886467       0                        0
-0.09199999999999989      -0.5613589838486226      0                        0
-0.0669999999999999       -0.570019237886467       0                        0
-0.07199999999999991      -0.5613589838486226      0                        0
-0.06667716000923686      -0.55353202279996        0                        0
-0.07671919633163328      -0.5527697569562527      0                        0
-0.10700000000000007      -0.5526987298107783      0                        0
-0.09699999999999998      -0.5526987298107783      0                        0
-0.0869999999999999       -0.5526987298107783      0                        0
-0.09199999999999997      -0.5440384757729337      0                        0
-0.18199999999999866      -0.5440384757729336      0                        0
-0.17699999999999927      -0.5526987298107784      0                        0
-0.1719999999999999       -0.5440384757729343      0                        0
-0.16700000000000034      -0.5526987298107784      0                        0
-0.15700000000000017      -0.552698729810778       0                        0
-0.1620000000000005       -0.5440384757729337      0                        0
-0.1519999999999999       -0.5440384757729334      0                        0
-0.12200000000000004      -0.5786794919243113      0                        0
-0.12699999999999995      -0.570019237886467       0                        0
-0.1519999999999999       -0.5786794919243111      0                        0
-0.13199999999999984      -0.5786794919243113      0                        0
-0.13699999999999968      -0.570019237886467       0                        0
-0.14199999999999974      -0.5786794919243113      0                        0
-0.157                    -0.5700192378864669      0                        0
-0.1519999999999999       -0.5613589838486224      0                        0
-0.14699999999999983      -0.5700192378864669      0                        0
-0.14199999999999957      -0.5613589838486226      0                        0
-0.13199999999999976      -0.5613589838486227      0                        0
-0.1369999999999994       -0.5526987298107783      0                        0
-0.14699999999999966      -0.552698729810778       0                        0
-0.14199999999999924      -0.5440384757729337      0                        0
-0.16700000000000076      -0.5353782217350899      0                        0
-0.1769999999999972       -0.5180577136594017      0                        0
-0.18129716359159412      -0.5094575142683192      0                        0
-0.1620000000000014       -0.526717967697245       0                        0
-0.1719999999999997       -0.5267179676972462      0                        0
-0.16700000000000165      -0.5180577136594017      0                        0
-0.15700000000000125      -0.5180577136593998      0                        0
-0.17199999999999954      -0.5093974596215587      0                        0
-0.1763105683730334       -0.5006156605940556      0                        0
-0.19680583691355763      -0.5008425117480731      0                        0
-0.19105266993953107      -0.5095672161621165      0                        0
-0.1319999999999996       -0.5440384757729341      0                        0
-0.13699999999999907      -0.5353782217350896      0                        0
-0.11699999999999997      -0.5526987298107783      0                        0
-0.11199999999999997      -0.544038475772934       0                        0
-0.12200000000000004      -0.544038475772934       0                        0
-0.11699999999999997      -0.5353782217350896      0                        0
-0.17699999999999858      -0.53537822173509        0                        0
-0.18699999999999892      -0.5353782217350884      0                        0
-0.18199999999999744      -0.5267179676972447      0                        0
-0.12699999999999995      -0.5353782217350899      0                        0
-0.12200000000000012      -0.5267179676972453      0                        0
-0.11200000000000006      -0.5267179676972453      0                        0
-0.13199999999999942      -0.5267179676972457      0                        0
-0.1519999999999999       -0.5267179676972443      0                        0
-0.1469999999999987       -0.5180577136593998      0                        0
-0.11700000000000012      -0.5180577136594009      0                        0
-0.12700000000000003      -0.5180577136594013      0                        0
-0.13699999999999837      -0.5180577136594012      0                        0
-0.13199999999999898      -0.5093974596215575      0                        0
-0.14199999999999863      -0.5267179676972448      0                        0
-0.1469999999999993       -0.535378221735089       0                        0
-0.15700000000000042      -0.535378221735089       0                        0
-0.26601923788646686      -0.481                   0                        0
-0.2746794919243112       -0.47600000000000015     0                        0
-0.26601923788646686      -0.471                   0                        0
-0.292                    -0.4560000000000002      0                        0
-0.28333974596215566      -0.47100000000000014     0                        0
-0.28333974596215566      -0.4610000000000002      0                        0
-0.2746794919243112       -0.45600000000000007     0                        0
-0.2746794919243112       -0.4660000000000001      0                        0
-0.292                    -0.4660000000000002      0                        0
-0.20547070535424347      -0.4956228632244021      0                        0
-0.24003847577293377      -0.47599999999999987     0                        0
-0.222717967697245        -0.47599999999999953     0                        0
-0.222717967697245        -0.4660000000000001      0                        0
-0.23137822173508946      -0.471                   0                        0
-0.21405771365940085      -0.471                   0                        0
-0.2313782217350893       -0.48099999999999965     0                        0
-0.24869872981077806      -0.471                   0                        0
-0.26601923788646686      -0.4610000000000002      0                        0
-0.25735898384862255      -0.4660000000000001      0                        0
-0.25735898384862255      -0.45600000000000007     0                        0
-0.2746794919243112       -0.4360000000000001      0                        0
-0.26601923788646686      -0.451                   0                        0
-0.25735898384862255      -0.4460000000000001      0                        0
-0.26601923788646686      -0.44100000000000017     0                        0
-0.2660192378864667       -0.43100000000000005     0                        0
-0.2746794919243112       -0.4460000000000001      0                        0
-0.2573589838486224       -0.4360000000000001      0                        0
-0.2313782217350893       -0.461                   0                        0
-0.222717967697245        -0.4559999999999999      0                        0
-0.23137822173508946      -0.451                   0                        0
-0.21405771365940068      -0.4610000000000002      0                        0
-0.20539745962155637      -0.46600000000000025     0                        0
-0.21405771365940085      -0.4510000000000002      0                        0
-0.20539745962155637      -0.4559999999999999      0                        0
-0.24869872981077806      -0.451                   0                        0
-0.24003847577293377      -0.4660000000000001      0                        0
-0.24869872981077806      -0.4610000000000002      0                        0
-0.24003847577293377      -0.45600000000000007     0                        0
-0.24869872981077806      -0.44100000000000017     0                        0
-0.2486987298107779       -0.43100000000000005     0                        0
-0.24003847577293377      -0.4460000000000003      0                        0
-0.22271796769724467      -0.4360000000000003      0                        0
-0.21405771365940016      -0.4309999999999997      0                        0
-0.222717967697245        -0.4259999999999995      0                        0
-0.21405771365940052      -0.4410000000000008      0                        0
-0.18569665643343797      -0.5008650992302095      0                        0
-0.19721581478999756      -0.4904943684705813      0                        0
-0.18997688195501253      -0.4934111207605595      0                        0
-0.20533478819971415      -0.4857966508500119      0                        0
-0.1967372055837119       -0.4610000000000002      0                        0
-0.20539745962155637      -0.4759999999999991      0                        0
-0.1967372055837124       -0.47099999999999964     0                        0
-0.1968040270398716       -0.48087965793930904     0                        0
-0.18937915550465945      -0.48557575047126794     0                        0
-0.18124895653953368      -0.4911803617809404      0                        0
-0.22271796769724517      -0.44600000000000045     0                        0
-0.19673720558371224      -0.4510000000000002      0                        0
-0.1883489019442775       -0.45627733573738544     0                        0
-0.20539745962155637      -0.4460000000000007      0                        0
-0.07200000000000001      -0.5960000000000002      0                        0
-0.07699999999999999      -0.5873397459621557      0                        0
-0.072                    -0.5786794919243113      0                        0
-0.067                    -0.5873397459621558      0                        0
-0.07699999999999999      -0.570019237886467       0                        0
-0.09199999999999997      -0.5786794919243113      0                        0
-0.08699999999999998      -0.570019237886467       0                        0
-0.08199999999999999      -0.5786794919243113      0                        0
-0.12699999999999995      -0.5526987298107784      0                        0
-0.0617567925025608       -0.5619028899481554      0                        0
-0.056982309553547404     -0.5543675407836393      0                        0
-0.05227001809045917      -0.5633796111356676      0                        0
-0.047325617812708        -0.5550317823035085      0                        0
-0.053690415462536153     -0.5479688630057342      0                        0
-0.0457820904599537       -0.5444721566785199      0                        0
-0.03743354549397492      -0.5497219035603713      0                        0
-0.07151069405827042      -0.5447144172036912      0                        0
-0.06163572009651281      -0.5465569362940079      0                        0
-0.054621624764231345     -0.539907133903922       0                        0
-0.0464523981365301       -0.5351475211047263      0                        0
-0.055594378002179375     -0.5306250921533139      0                        0
-0.04712231083963823      -0.5705985210130435      0                        0
-0.044499559834062806     -0.5636426196288612      0                        0
-0.0369065189315028       -0.558840765765308       0                        0
-0.037109338822754134     -0.5703501832525819      0                        0
-0.03193502902910462      -0.5795998762997745      0                        0
-0.027763314361230675     -0.572828874458138       0                        0
-0.021191321783369046     -0.5806058614485662      0                        0
-0.019231267149754185     -0.5895733324532344      0                        0
-0.022000000000000013     -0.5960000000000002      0                        0
-0.01200000000000001      -0.5960000000000001      0                        0
-0.012000000000000007     -0.5860000000000001      0                        0
-0.02693094746568716      -0.58875550104037        0                        0
-0.2919999999999999       -0.40600000000000014     0                        0
-0.28333974596215544      -0.4010000000000001      0                        0
-0.2919999999999999       -0.396                   0                        0
-0.28333974596215566      -0.39099999999999996     0                        0
-0.2919999999999999       -0.386                   0                        0
-0.28333974596215544      -0.3809999999999999      0                        0
-0.2919999999999999       -0.376                   0                        0
-0.28333974596215566      -0.37099999999999994     0                        0
-0.2919999999999999       -0.366                   0                        0
-0.2746794919243112       -0.4259999999999999      0                        0
-0.2573589838486224       -0.4259999999999999      0                        0
-0.2746794919243112       -0.41600000000000015     0                        0
-0.26601923788646686      -0.42100000000000004     0                        0
-0.26601923788646686      -0.41100000000000014     0                        0
-0.25735898384862255      -0.41600000000000015     0                        0
-0.2746794919243112       -0.40600000000000014     0                        0
-0.2313782217350893       -0.4410000000000004      0                        0
-0.2400384757729336       -0.4360000000000003      0                        0
-0.24869872981077829      -0.4209999999999998      0                        0
-0.2400384757729336       -0.4259999999999998      0                        0
-0.24003847577293397      -0.41600000000000015     0                        0
-0.2313782217350891       -0.4309999999999999      0                        0
-0.23137822173508968      -0.42099999999999976     0                        0
-0.23137822173508946      -0.4110000000000006      0                        0
-0.23101987272687824      -0.4012904237134382      0                        0
-0.2222190791352257       -0.40626909527831506     0                        0
-0.24869872981077806      -0.4110000000000004      0                        0
-0.2573589838486224       -0.40600000000000014     0                        0
-0.2400384757729336       -0.4060000000000003      0                        0
-0.24851560459641994      -0.40061098008113244     0                        0
-0.25664395068207196      -0.39562453758756877     0                        0
-0.24797061989486885      -0.38994253359105635     0                        0
-0.23965757821728279      -0.3959284666986924      0                        0
-0.23120806934804733      -0.39139352072670935     0                        0
-0.2660192378864667       -0.4010000000000001      0                        0
-0.26514360373648194      -0.3905484926192585      0                        0
-0.2746794919243112       -0.396                   0                        0
-0.08199999999999999      -0.5613589838486227      0                        0
-0.08177838422399084      -0.544002638066322       0                        0
-0.08683713052287177      -0.5353826156190925      0                        0
-0.06583781068538773      -0.5364081925180774      0                        0
-0.07647811369655293      -0.5355660624647497      0                        0
-0.0641040936918452       -0.5257394032449539      0                        0
-0.07199536008248335      -0.5286704484756651      0                        0
-0.08146439959683198      -0.5261651724698848      0                        0
-0.09211170698899486      -0.5269930442239574      0                        0
-0.07249965248365361      -0.5205312973256112      0                        0
-0.0641802487039815       -0.5158351000319547      0                        0
-0.10200000000000013      -0.544038475772934       0                        0
-0.10700000000000012      -0.5353782217350896      0                        0
-0.09685544954992942      -0.5353530261408967      0                        0
-0.1219453345049955       -0.5093671737809351      0                        0
-0.12679360267287285      -0.5008065360633385      0                        0
-0.08915546642512087      -0.5193902268940578      0                        0
-0.11206446675821446      -0.509666408546236       0                        0
-0.10184019938633164      -0.5267609073082761      0                        0
-0.09716534735178116      -0.5188630913481871      0                        0
-0.1069471469921754       -0.5183489247295009      0                        0
-0.1019049093314352       -0.5100772299385997      0                        0
-0.10700386891757906      -0.5008099527449488      0                        0
-0.09140106740394942      -0.5107140305652503      0                        0
-0.09756059180489711      -0.5032903895528849      0                        0
-0.08973924188314578      -0.5001588871168194      0                        0
-0.11706556648786721      -0.5011188597173667      0                        0
-0.11429842283243158      -0.4941064748830471      0                        0
-0.17088866454366192      -0.4921842280252524      0                        0
-0.1664535097090766       -0.5007711953401709      0                        0
-0.1419999999999974       -0.509397459621556       0                        0
-0.13699999999999696      -0.5007372055837128      0                        0
-0.1321996395856069       -0.4921800487206621      0                        0
-0.1469999999999975       -0.5007372055837102      0                        0
-0.14199999999999496      -0.4920769515458669      0                        0
-0.16150955540646564      -0.4921773361191917      0                        0
-0.16614554299259737      -0.484262111156722       0                        0
-0.15200000000000016      -0.4920769515458641      0                        0
-0.13719501415512164      -0.4835002364795979      0                        0
-0.12730095279256826      -0.4843034663762665      0                        0
-0.15651878409659048      -0.48390097684679073     0                        0
-0.16137937618427506      -0.4759085584754204      0                        0
-0.16200000000000303      -0.5093974596215562      0                        0
-0.15700000000000286      -0.5007372055837102      0                        0
-0.152                    -0.5093974596215547      0                        0
-0.1222148642443287       -0.49367602419886114     0                        0
-0.11684540982006487      -0.48542529823379965     0                        0
-0.12301820768995235      -0.47779899127915637     0                        0
-0.11523994791498286      -0.4748573728084976      0                        0
-0.12343863560492618      -0.46988807575686        0                        0
-0.15187878844024838      -0.47514188072328        0                        0
-0.14707490873440254      -0.48369635605755135     0                        0
-0.14290927572259202      -0.47473939261579157     0                        0
-0.13221745653771322      -0.4750932387184495      0                        0
-0.14796360002795433      -0.46568212557249794     0                        0
-0.1390144869411038       -0.4678209846572646      0                        0
-0.1574898673071502       -0.468079897321973       0                        0
-0.16474246154314431      -0.4691321891964829      0                        0
-0.15660771379728947      -0.4610057816888739      0                        0
-0.16384658601131644      -0.4623215698492623      0                        0
-0.18829903010972887      -0.44617288188009957     0                        0
-0.18002994945578157      -0.45200707378117466     0                        0
-0.1711432253033838       -0.45667980419583765     0                        0
-0.17091436765902565      -0.44756679703165736     0                        0
-0.16199848289362712      -0.45244171883178746     0                        0
-0.1642749039236301       -0.44366465555757395     0                        0
-0.14972345952649807      -0.45365910620235345     0                        0
-0.1560370257834536       -0.4443031821693781      0                        0
-0.1468021772405391       -0.4441902987062135      0                        0
-0.14040698991565978      -0.45039989673047376     0                        0
-0.16117558786764857      -0.4360040240185981      0                        0
-0.1394402591027825       -0.4429713608732265      0                        0
-0.1428198314806159       -0.4360519152859866      0                        0
-0.1516382200358207       -0.43624987680011285     0                        0
-0.15677086837177215      -0.42809780278140463     0                        0
-0.17161064937212245      -0.4659442114735666      0                        0
-0.1736864169002773       -0.48483620445465014     0                        0
-0.17137560233420748      -0.4758658583656938      0                        0
-0.18807695154586795      -0.4660000000000004      0                        0
-0.18069168310401798      -0.48053534606473025     0                        0
-0.1797973707810951       -0.47064834064233196     0                        0
-0.1800331896992313       -0.4611732518939784      0                        0
-0.18835728209475244      -0.47576747895904303     0                        0
-0.2139085549324991       -0.421103661085278       0                        0
-0.20566722750919095      -0.4265242761449483      0                        0
-0.19672212141050033      -0.42197414691052565     0                        0
-0.19665944922188372      -0.431421180052916       0                        0
-0.18074606171621949      -0.441907327108662       0                        0
-0.1718086656321283       -0.43701895354817943     0                        0
-0.18726108305491052      -0.42664793841859616     0                        0
-0.1879984506175456       -0.43655174193060586     0                        0
-0.18105378896156177      -0.4339867993349478      0                        0
-0.2058496166555945       -0.4166630515055865      0                        0
-0.2136381310954317       -0.4114452936945683      0                        0
-0.2064017409716915       -0.40866984894511116     0                        0
-0.19689099270872595      -0.41130845044644343     0                        0
-0.2223740625724233       -0.4160271561151316      0                        0
-0.19682991306936315      -0.4411566126914361      0                        0
-0.18974355348227515      -0.4177420906925325      0                        0
-0.18152092501340195      -0.4183195474894175      0                        0
-0.1865075447022099       -0.4101104147593521      0                        0
-0.17670224427978         -0.41085747029589015     0                        0.16666666666666666
-0.1818758995570749       -0.4023844008963282      0                        0
-0.20539745962155567      -0.43600000000000044     0                        0
-0.055301270189221666     -0.5109999999999998      0                        0
-0.04664101615137727      -0.506                   0                        0
-0.05530127018922175      -0.5010000000000003      0                        0
-0.055301270189221936     -0.49099999999999977     0                        0
-0.0639615242270664       -0.4960000000000003      0                        0
-0.046641016151377536     -0.4960000000000001      0                        0
-0.046641016151377446     -0.4859999999999999      0                        0
-0.03798076211353314      -0.49100000000000005     0                        0
-0.03798076211353297      -0.481                   0                        0
-0.03798076211353297      -0.5109999999999999      0                        0
-0.03798076211353306      -0.5010000000000001      0                        0
-0.02932050807568867      -0.506                   0                        0
-0.04664101615137762      -0.526                   0                        0
-0.046641016151377446     -0.5159999999999997      0                        0
-0.03798076211353314      -0.5209999999999999      0                        0
-0.0553639953123696       -0.5208235220708379      0                        0
-0.02932050807568867      -0.5159999999999999      0                        0
-0.020660254037844276     -0.5109999999999999      0                        0
-0.028835824902796216     -0.5547774040366771      0                        0
-0.028993025291880442     -0.5456614818304584      0                        0
-0.01200000000000001      -0.5760000000000001      0                        0
-0.020660254037844362     -0.551                   0                        0.16666666666666666
-0.028385246603949883     -0.565033982543842       0                        0.16666666666666666
-0.020480636154878912     -0.5606068567735295      0                        0.16666666666666666
-0.012000000000000007     -0.556                   0                        0
-0.012000000000000007     -0.5660000000000001      0                        0
-0.020270967849017583     -0.5698466202567645      0                        0.16666666666666666
-0.020660254037844362     -0.5209999999999999      0                        0.3333333333333333
-0.012000000000000007     -0.5159999999999999      0                        0
-0.01200000000000001      -0.526                   0                        0.6666666666666666
-0.01200000000000001      -0.546                   0                        0.3333333333333333
-0.01200000000000001      -0.536                   0                        0
-0.020660254037844362     -0.5310000000000001      0                        0.3333333333333333
-0.020660254037844362     -0.5409999999999999      0                        0.16666666666666666
-0.02932050807568867      -0.536                   0                        0
-0.029320508075688756     -0.526                   0                        0
-0.037691123388654685     -0.5400650505848584      0                        0
-0.03798076211353306      -0.5310000000000001      0                        0
-0.1915973712978042       -0.40226476651067655     0                        0
-0.20176007011941602      -0.4014394930973084      0                        0
-0.1870000000000005       -0.3939422863405993      0                        0
-0.1769999999999998       -0.39394228634059947     0                        0.16666666666666666
-0.18200000000000022      -0.3852820323027552      0                        0.16666666666666666
-0.1719999999999999       -0.3852820323027548      0                        0.16666666666666666
-0.17699999999999996      -0.3766217782649107      0                        0
-0.19684812818947453      -0.39350970203906305     0                        0
-0.19200000000000023      -0.3852820323027548      0                        0
-0.2065848126666593       -0.3927667979365391      0                        0
-0.28333974596215544      -0.36099999999999993     0                        0
-0.292                    -0.3560000000000001      0                        0
-0.2746794919243112       -0.366                   0                        0
-0.2662680925652888       -0.3614704756748844      0                        0
-0.2657388143770231       -0.37120121786147936     0                        0
-0.2833264939934843       -0.3510469923475486      0                        0
-0.27515056767392826      -0.356765834805205       0                        0
-0.2756022723207659       -0.3467965076320518      0                        0
-0.25589827380533076      -0.38538241823367875     0                        0
-0.2746794919243112       -0.376                   0                        0
-0.2746794919243112       -0.386                   0                        0
-0.26544465963221525      -0.3811281850205855      0                        0
-0.2570228044626009       -0.37626287834919797     0                        0
-0.25887338814520156      -0.36665525725447795     0                        0
-0.25125482761582846      -0.3702831213471745      0                        0
-0.23933581460469164      -0.3859946330516555      0                        0
-0.23151625148444674      -0.3831855296882444      0                        0
-0.23651938817182255      -0.3766276714661581      0                        0
-0.24642675769047         -0.3786984094708232      0                        0
-0.24224486303368611      -0.3673716707990943      0                        0
-0.2509305390296345       -0.36377479299841076     0                        0
-0.23198320755349802      -0.36751501838372413     0                        0
-0.2919999999999999       -0.34600000000000003     0                        0
-0.2831959351922727       -0.3417985608862615      0                        0
-0.2919999999999999       -0.3360000000000001      0                        0
-0.27610642424337795      -0.33926496858938887     0                        0
-0.2267378483894259       -0.3763532258375813      0                        0
-0.21265956311337436      -0.4013200436593743      0                        0
-0.22246330593864194      -0.3858921383488556      0                        0
-0.21512220005982702      -0.39219678441428546     0                        0
-0.21192060538441135      -0.3844093789952231      0                        0
-0.22239701046871704      -0.3966997067192518      0                        0
-0.1870000000000003       -0.37662177826491056     0                        0
-0.20188143739443498      -0.38489491536165527     0                        0
-0.19699999999999995      -0.37662177826491056     0                        0
-0.19200000000000006      -0.36796152422706624     0                        0
-0.20724249068255213      -0.3761516624545182      0                        0
-0.18200000000000022      -0.3679615242270664      0                        0.3333333333333333
-0.18700000000000014      -0.3593012701892219      0                        0.6666666666666666
-0.16700000000000015      -0.37662177826491033     0                        0
-0.1719999999999999       -0.36796152422706624     0                        0.3333333333333333
-0.17700000000000016      -0.3593012701892219      0                        1
-0.18200000000000005      -0.3506410161513776      0                        1.6666666666666667
-0.06396152422706589      -0.5060000000000002      0                        0
-0.08134267105093375      -0.5147319783664909      0                        0
-0.07276728304320644      -0.5100864910065304      0                        0
-0.0817887857644896       -0.5053617255834573      0                        0
-0.07262177826491054      -0.5010000000000007      0                        0
-0.06396152422706623      -0.48599999999999954     0                        0
-0.07262177826491088      -0.49099999999999977     0                        0
-0.10715782942071941      -0.48020856557850533     0                        0
-0.10663667227415645      -0.4894817450512152      0                        0
-0.09849140330040905      -0.4851111519555657      0                        0
-0.0899422863405988       -0.4809999999999993      0                        0
-0.08128203230275449      -0.4760000000000003      0                        0
-0.08994228634059914      -0.47100000000000103     0                        0
-0.09818269463457814      -0.495311225517513       0                        0
-0.08128203230275502      -0.4859999999999992      0                        0
-0.09001092430497923      -0.4907235729777511      0                        0
-0.08134610083840146      -0.4955062982052321      0                        0
-0.09860254037844275      -0.4760000000000005      0                        0
-0.09860254037844425      -0.46600000000000097     0                        0
-0.08994228634059984      -0.4609999999999998      0                        0
-0.14004391354057966      -0.45977936399396624     0                        0
-0.1314306987405931       -0.4644000610740804      0                        0
-0.1320537575742808       -0.4551576085440573      0                        0
-0.09860254037844379      -0.4559999999999985      0                        0
-0.1071097014662174       -0.47055452004811        0                        0
-0.11538622198507262      -0.46520504029150533     0                        0
-0.10726279441628916      -0.46099999999999935     0                        0
-0.10726279441628687      -0.4509999999999988      0                        0
-0.12377469019791258      -0.4599959569948854      0                        0
-0.12368162292119682      -0.4503613177770734      0                        0
-0.11550010454369909      -0.4556224790787042      0                        0
-0.11592304845413032      -0.4460000000000015      0                        0
-0.09860254037844267      -0.44600000000000084     0                        0
-0.08994228634059914      -0.44100000000000156     0                        0
-0.0986025403784446       -0.43600000000000183     0                        0
-0.08994228634060036      -0.43100000000000005     0                        0
-0.08994228634059871      -0.4509999999999993      0                        0
-0.08128203230275441      -0.44600000000000045     0                        0
-0.08128203230275502      -0.4559999999999993      0                        0
-0.08128203230275519      -0.46600000000000064     0                        0
-0.07262177826491027      -0.4509999999999997      0                        0
-0.07262177826491027      -0.48099999999999965     0                        0
-0.07262177826491045      -0.4710000000000005      0                        0
-0.0726217782649108       -0.4609999999999998      0                        0
-0.06396152422706632      -0.46600000000000025     0                        0
-0.06396152422706623      -0.45599999999999974     0                        0
-0.055301270189221936     -0.461                   0                        0
-0.06396152422706589      -0.4460000000000003      0                        0
-0.06396152422706597      -0.47600000000000015     0                        0
-0.05530127018922175      -0.4710000000000003      0                        0
-0.04664101615137727      -0.47600000000000015     0                        0
-0.055301270189221666     -0.4809999999999998      0                        0
-0.02932050807568867      -0.4859999999999999      0                        0
-0.13259447979505656      -0.43586225792178773     0                        0
-0.1237948174855131       -0.4410128707704146      0                        0
-0.12332056957724107      -0.43136962649558835     0                        0
-0.13235556375166002      -0.4461297510924471      0                        0
-0.16650339191895985      -0.4279819383254412      0                        0
-0.17162821111508006      -0.41943564946628376     0                        0.16666666666666666
-0.12995999545776282      -0.4269596677253653      0                        0
-0.1225251568137177       -0.42080047177360735     0                        0
-0.17199999999999954      -0.40260254037844345     0                        0
-0.1670000000000005       -0.41126279441628716     0                        0.16666666666666666
-0.13784127785375563      -0.42731912819229284     0                        0
-0.14739817598730903      -0.4278077787560847      0                        0
-0.13269355371360902      -0.4196167526661112      0                        0
-0.12743084498521118      -0.4113226242686863      0                        0
-0.16200000000000295      -0.41992304845413186     0                        0
-0.1422619835451963       -0.4195543793671233      0                        0
-0.15200000000000138      -0.41992304845413464     0                        0
-0.13721818540911018      -0.41114638192276587     0                        0
-0.15700000000000253      -0.4112627944162888      0                        0
-0.1469999999999988       -0.4112627944162897      0                        0
-0.1620000000000005       -0.36796152422706624     0                        0.3333333333333333
-0.16200000000000156      -0.40260254037844345     0                        0
-0.14199999999999843      -0.4026025403784442      0                        0
-0.1520000000000007       -0.402602540378445       0                        0
-0.1469999999999994       -0.3939422863406002      0                        0
-0.16700000000000034      -0.39394228634059897     0                        0
-0.1570000000000014       -0.39394228634059986     0                        0
-0.14199999999999913      -0.3852820323027552      0                        0
-0.13199999999999992      -0.3852820323027548      0                        0
-0.13699999999999968      -0.37662177826491056     0                        0.5
-0.12700000000000003      -0.3766217782649107      0                        0.5
-0.12199999999999986      -0.38528203230275504     0                        0.16666666666666666
-0.15200000000000044      -0.3852820323027557      0                        0
-0.16200000000000087      -0.3852820323027548      0                        0
-0.14699999999999966      -0.37662177826491106     0                        0.3333333333333333
-0.14199999999999957      -0.3679615242270664      0                        1.3333333333333333
-0.15200000000000027      -0.36796152422706674     0                        1.1666666666666667
-0.15700000000000078      -0.3766217782649109      0                        0.6666666666666666
-0.17641919344163579      -0.4271523663066567      0                        0
-0.055301270189221666     -0.45099999999999985     0                        0
-0.046641016151377446     -0.4559999999999999      0                        0
-0.05530127018922175      -0.4410000000000004      0                        0
-0.04664101615137727      -0.4460000000000001      0                        0
-0.03798076211353297      -0.451                   0                        0
-0.03798076211353306      -0.44100000000000017     0                        0
-0.046641016151377536     -0.46600000000000025     0                        0
-0.03798076211353297      -0.47100000000000014     0                        0
-0.03798076211353314      -0.461                   0                        0
-0.02932050807568867      -0.4559999999999999      0                        0
-0.02932050807568867      -0.4460000000000001      0                        0
-0.029320508075688756     -0.4360000000000001      0                        0
-0.029320508075688756     -0.4660000000000001      0                        0
-0.01200000000000001      -0.506                   0                        0
-0.029320508075688756     -0.4960000000000001      0                        0
-0.020660254037844362     -0.5010000000000001      0                        0
-0.020660254037844362     -0.49100000000000005     0                        0
-0.01200000000000001      -0.4960000000000001      0                        0
-0.020660254037844362     -0.461                   0                        0
-0.012000000000000007     -0.486                   0                        0
-0.020660254037844362     -0.47100000000000014     0                        0
-0.012000000000000007     -0.466                   0                        0
-0.020660254037844276     -0.481                   0                        0
-0.02932050807568867      -0.47600000000000015     0                        0
-0.01200000000000001      -0.47600000000000003     0                        0
-0.16700000000000007      -0.35930127018922176     0                        0.8333333333333334
-0.15700000000000042      -0.3593012701892221      0                        1.1666666666666667
-0.13199999999999992      -0.36796152422706624     0                        2
-0.13699999999999984      -0.3593012701892219      0                        0.8333333333333334
-0.13200000000000003      -0.35064101615137744     0                        0.8333333333333334
-0.14199999999999974      -0.3506410161513776      0                        1.5
-0.13699999999999993      -0.3419807621135331      0                        1.6666666666666667
-0.20200000000000004      -0.36796152422706624     0                        0
-0.19699999999999995      -0.35930127018922176     0                        0.16666666666666666
-0.20700000000000016      -0.3593012701892219      0                        0
-0.19200000000000006      -0.35064101615137744     0                        1.1666666666666667
-0.18700000000000014      -0.3419807621135331      0                        2.5
-0.19699999999999995      -0.3419807621135331      0                        1.1666666666666667
-0.2171988131967395       -0.376610513364357       0                        0
-0.2218399318142475       -0.3679075061583045      0                        0
-0.21200000000000002      -0.36796152422706624     0                        0
-0.20200000000000004      -0.35064101615137744     0                        0.16666666666666666
-0.20699999999999993      -0.3419807621135331      0                        0.3333333333333333
-0.21699999999999997      -0.3419807621135331      0                        0.16666666666666666
-0.21200000000000002      -0.33332050807568886     0                        0.8333333333333334
-0.20200000000000004      -0.33332050807568886     0                        1
-0.20700000000000016      -0.32466025403784454     0                        2
-0.21200000000000002      -0.35064101615137744     0                        0
-0.22699999999999937      -0.3593012701892221      0                        0
-0.21699999999999997      -0.35930127018922176     0                        0
-0.22199999999999984      -0.33332050807568886     0                        1
-0.22199999999999967      -0.35064101615137744     0                        0
-0.22699999999999976      -0.34198076211353334     0                        0.16666666666666666
